Sample,Exp1,Exp2
4649104,2.4492953156406414,5.278887157140646
2303569,1678.8704266819277,2332.099749312838
2002357,100.95773501525989,104.9033026294881
8605428,12.467123300994425,59.92870320891729
6472482,112.87558809426653,203.01433523625363
1210635,0.002038884092334516,0.003973080953669131
2289022,681.7056224395297,1501.0844258147565
8187395,0.09675882239031475,0.2724917339813597
4911322,0.006697864109877121,0.021946458540395813
3136098,1.8404464836695673,5.56820731366643
2874521,88.74563311391594,221.58766188384666
1312639,440.28011377644896,419.55764821645033
6848347,0.46847574574440376,0.6408356998093153
1476963,0.033424585845218596,0.21666612044902495
6933092,240.55464126672942,947.7427695173906
2324145,7.716860550344562e-4,0.002899659163909637
8753077,0.10505881283079424,0.2031367730308757
1033838,0.48992535429693385,0.6075242650642869
4363246,8.759148715251192e-4,0.0014260144575611081
1329572,0.0028998849404307564,0.0047984690583962345
2232528,625.9137132840481,1237.853880403032
6853219,0.08833243654177805,0.22011136564503825
1188793,31.1184605396519,113.49702226570162
5363443,4.028252674152642,15.732753282679427
3367298,0.0061274844426244994,0.014973884439515639
5343549,0.0015901904246350149,0.005096096203475639
1172734,41.81207794321257,87.53230611956494
7533001,0.004201907409434831,0.008520585416650794
5424648,0.1990781022777448,0.4689885782669628
2334930,0.0013332479252070244,0.0036881699701269005
4766378,0.8421193191320498,2.210865747870177
8687144,2.0728631599256238,3.600675701847235
