Sample,Exp1,Exp2
9410444,60.79138632831947,67.71748641501908
4319983,105.64422452499426,96.57384867267838
6991319,57.84882581008701,45.68029307669192
6694985,97.40726101869328,90.64167419307307
2256483,105.40735336447486,79.86809984347536
3013412,89.04674824309348,79.44721831084335
7916906,60.361822079624275,62.52692708958088
1327993,83.97642885709732,85.57320504685508
6237683,100.34853149270822,93.80369262959884
1848808,99.29006416186743,112.48173306902565
6579297,108.22373426626038,115.96216460739805
9780298,65.66049487974084,102.18239151254447
1970298,75.40012430464498,56.61884958760321
2334811,82.1154876829732,85.3837512169164
3292169,80.9781493177635,62.07011434241116
5383991,81.68451208852589,86.04930417670619
5773791,110.73975742300712,103.69538753940706
6855296,40.40935284313879,56.33755531265686
2329462,128.60278140766147,130.7035735877373
2099296,105.50813733426484,129.46861867820283
2666177,108.37437486718423,131.71707360733808
3541298,130.53469731494224,103.70177930418504
1182846,95.26100869546802,105.33712685143402
4312969,64.01080040664425,85.56577986318615
5532882,55.44450058153292,53.644715845135
1108260,95.18966057714185,81.42022058539695
7996014,93.07003854115668,90.72242076357979
2290887,100.66809537689994,131.48667133757843
1111620,110.89331321657399,97.63164341407314
5676656,116.36354816012998,100.54412332126631
3259916,66.51972320255172,72.59215336589821
7624150,102.43370432369846,103.20085844989075
1274838,86.21374657738603,93.95397009093388
8202522,106.01430556298727,122.33703651219962
7229965,124.56340604830069,120.6362808674409
9524662,44.72812867299962,90.95145233739127
9901076,96.81143859016167,74.15452682847429
5082108,87.12987306189703,103.26480876382844
7214967,87.10368237504676,99.23055315149807
1016315,97.81697237876635,89.14770274589198
3995537,77.9065306717387,104.85457098353135
4493327,116.08304387037032,93.90234736861248
1994662,92.82056091141628,102.93469282639481
7036436,81.76462276084182,64.59114895472007
9755190,82.97017702856921,87.93651213230736
9316783,104.43848484399035,109.6483511439169
4131446,76.16490366472541,68.06540876066039
4010663,103.44460006049994,94.99530386942662
6830538,93.37473386209203,93.22061575212166
2385651,86.44479168185872,72.41980404023293
7203240,71.62090008481246,61.80204083716893
9991179,104.12693517875931,97.704394466775085
5190790,100.81577880535636,96.64076144992822
1682322,47.027437620386664,83.40659072034371
7310617,74.86278120334363,88.16529947623548
9514594,102.40065804971543,72.97943230760265
4829390,74.5977824718334,90.71804189514584
7732739,102.33734556495087,110.40587563936076
3250249,95.83276358812982,68.26428364824383
2356499,80.28909020362127,117.07222718216192
8286378,95.5232362586544,101.20464617625096
9313357,65.03501644575276,63.641652309510214
6605949,102.97911184469505,118.97823272481475
2872940,87.82418797239606,88.38338113426461
2245878,89.46013080710381,79.0411281336786
8650134,73.65398266713024,59.92808621023569
1371903,76.09081433758222,84.51079841710887
3321053,115.18103785256034,109.78568089032562
7053253,100.31550683242534,94.11964882020072
4927030,95.80199617953743,93.5591308647662
5969175,112.00033659754332,133.80302648705015
4717032,113.51890254584356,111.82115906015007
9783553,99.21235013138484,84.64745746592259
6440484,94.27556328270452,99.09429872047298
2315759,79.87250101189402,97.88606670641616
9624098,78.55598693231215,82.24602074044728
5528135,76.7437244531458,77.25771035463262
2613174,98.98987357821471,120.53376071728998
3718781,118.60369691576027,92.52259884035406
4791897,65.07092018341153,70.87706239851525
3648487,43.541026834186724,52.25762159716648
2986909,74.59950912954376,61.201743337030486
6906792,106.74706314891591,99.04272386327095
1368440,60.506764992156896,44.97302131934013
7630046,92.49384090280283,91.29718553237977
8650360,57.716101562557235,48.14254364181945
5728834,115.02508223037185,118.32725052492195
7049094,68.4794597320408,65.0395401876255
5596331,98.48780218669167,93.18747921086634
5916861,112.5875946806317,114.85650275122754
1218282,68.19981334445224,63.74413353416753
1041184,94.93004963808252,108.24044820727556
8061768,89.92738990900074,106.86717762428421
2214993,86.0167372671512,104.83121662157073
5269516,71.48500291800384,88.97868180578581
7289027,97.95229538571637,105.91524658535695
4645464,101.98488884468603,95.87208735508769
9603085,108.13751205277278,116.0869875082513
1286824,133.19417989990166,123.70193485876194
8404664,91.0176341961932,76.5501511081564
6511730,51.51087360736295,81.08397383623921
5853098,128.17605515847663,104.40234518937967
1254525,56.34189660602417,60.961814432032156
8548487,102.38640561869066,86.50177146365792
2680208,85.02327232757173,89.17564366792006
5453182,67.3938584939902,83.46204338142056
9326888,108.63136382099214,129.21061906631326
3348240,88.99608077845062,84.45491516855554
4847415,66.7006445634232,83.83375771177586
7539752,86.83234183533213,69.20639011197798
4275683,109.76315864089663,128.68597052349
9999507,80.32624617250812,70.71280549558894
3529167,61.28196134800261,68.81218081224407
3839049,50.0829612620713,55.84540050711671
6324661,59.02617472482462,75.0964526487244
8409091,79.09862413624995,79.89630222785772
1216823,90.95799979097232,97.14206843612882
2799811,89.29714179279011,80.21742109088362
8620359,84.522249049316,88.86743943962404
2207868,108.23935210430805,99.95028557876161
4778839,107.88203601514964,101.74182160339849
6651666,110.4101413168264,108.34800023561071
4533328,53.91106154116144,55.414116668406486
1996666,73.95281587968712,67.61086447823713
6545733,85.14988204059208,108.63714746269359
9137811,42.77734681302249,43.17521366796809
8761947,80.03805002677136,81.48148738962824
2201743,93.87394972053109,108.85858530372211
5827070,51.790298708583954,36.77087895968265
6114141,58.251964987898816,73.28828263651796
1758344,94.26977428736762,115.40619916347791
4360736,48.55889732304641,58.973137828131954
9753239,105.02963620804341,116.07289959017358
2913967,107.35319631522557,65.53179964973688
2161287,72.23927634862207,79.32171495665436
1055037,55.68172817875451,46.61967751767178
8959580,84.64060313573017,78.43346054770959
7338010,45.61693729301737,56.05181725580135
4703145,103.62028311031834,108.22618701417133
2549788,94.90095805748172,80.83235459739363
2392786,54.025247452581254,74.78583750198298
4211160,71.70668645085058,57.242400694300386
4696366,89.28705825973573,94.41186798492045
7484850,89.05272797597121,96.75293685413865
1510181,32.38720297834425,48.307586512787324
8969576,106.23493462179307,88.56419765923695
1390418,59.34092782454078,77.94441606147277
9448387,89.38649169675506,80.09684186213791
8533899,118.02041364281155,114.16993977085625
5561882,106.57223162861544,114.83406215302799
4285348,104.91011988663654,94.9457946850685
3446355,64.22681076895682,42.78429916090269
6082734,121.17635099601463,114.65017352009602
4182583,100.3879599369658,119.38574931549319
2889366,123.33279300752524,114.40740877436048
9105187,94.68401538182604,99.08847770168104
6555404,87.52515030258446,101.26111803712399
5381109,68.76216502337783,58.39081291032004
7383112,40.05719388247459,52.85274002672042
7296492,67.89431768814048,60.32946276079096
9299999,109.0952233567145,97.1824238129787
7832034,90.27399026127094,100.85732265240313
6116608,129.06553894749496,119.53620317083704
4246948,94.92190847686179,80.6332072330161
8626679,55.22463041843992,64.68669360961422
9124163,64.97267739439442,82.90713271942434
4900751,53.292496341104474,55.22625316683073
8058804,115.5756609378905,111.99811868872574
6466512,61.618895432305706,67.26313382351383
2360140,63.218640722677534,60.32967593666106
9662622,47.41152705545059,45.81827610367371
1376188,87.02669540961388,76.82909755024315
6913384,77.6082284263122,49.69678284616077
1737282,63.27489993133666,112.31386482643398
5181873,65.72956203953908,72.69319918465538
9762123,58.837652507746384,60.44691075572024
6711017,126.07870642477677,113.66656932840982
4056609,110.3426105624284,114.38694701478005
4535842,66.85879455938955,78.22752800656936
7888252,99.87903868340021,101.1283897048207
7712323,54.17154841204478,43.24234153785818
1395899,116.14779174199278,113.59974561687488
7604275,112.61014400348462,99.55319861759133
6208954,74.23962397326574,64.13484388628098
2801930,90.33816050565196,74.77683989266058
6601992,82.01185025470916,105.08453349092972
1939381,58.630299532200745,57.17036952331602
9117856,105.39110704903686,93.839345650258565
4247369,65.80836373912005,49.84956663519328
1959631,46.660863382554595,72.66019093666556
2030008,97.00460881608524,105.21058057926696
3247411,82.03032494598176,79.55833209229654
1511182,71.93301713588949,81.75133260816798
7757521,61.97806859551395,42.496429880630934
5971344,66.7706697283654,44.2661733555111
5268870,59.75790132459903,77.07594335281546
2470619,78.7979708011835,85.514414140231
3925457,68.84529793724093,59.01439757771908
9346427,80.47436265787124,47.383122461550435
7830704,69.67785036523173,61.57466924492541
5702396,53.102186367710566,60.987599059277116
3938404,77.54451848904253,70.18255007686402
4980328,69.87501225978396,71.26822250703789
6734357,101.44214442158167,108.3720292311279
