Sample,Exp1,Exp2
1A,0.0228209746026534,0.006359277384125087
2A,0.10546522677603191,0.09724027702138657
3A,0.47218155906077935,1.8209086190592165
4A,20.087341207213203,5.486305797495426
5A,82.50728449255526,146.76519954489675
1B,0.006403191697616881,0.018947187673783023
2B,0.12904704218020052,0.1348433669357192
3B,0.6766272403516411,0.5917214402406902
4B,11.150328461513713,10.491332824968508
5B,210.50270034372036,148.36101379478342
1C,0.011464547877025149,0.00892762372400227
2C,0.16150702975914927,0.1529351911518909
3C,0.9354883420895551,0.8561057098318569
4C,7.138560830769886,11.092933200644874
5C,95.90557116018904,109.57045760442237
1D,0.007606204364516761,0.0069619108871031374
2D,0.16811736343880143,0.07109306303632748
3D,0.8875388951429393,0.7945477225435967
4D,7.880624618958351,22.285871345310046
5D,123.51537097027892,188.08187601577615
1E,0.009258198990582698,0.014446344034217106
2E,0.09528859866052108,0.06939177085085414
3E,1.2662445693917699,1.4193503009551012
4E,14.474012119145799,6.795227851512131
5E,78.71060068420091,134.46585193322585
1F,0.019718536165761497,0.01910902104120467
2F,0.06119403689144719,0.1402215986083675
3F,1.2339166765581795,0.8366476704689347
4F,8.90484605210175,9.493729971040775
5F,117.55396990439725,62.75736437714648
