Sample,Exp1,Exp2
6217941,-10.63773227051928,-3.3961860163798425
9844485,72.3404606316746,77.34247854546572
8380373,75.65688775111792,71.52496543422218
3696671,25.433966224279164,26.54230680656901
2645177,50.17810956102048,63.26976120004388
9893740,56.88554708188893,52.718068897483036
3639188,57.66630955825542,58.69371826128214
5867074,84.80435036852919,79.51014156919291
9609847,79.65783866167237,82.65021167381063
9684141,117.72557485949385,109.97904686566119
6263261,99.29960572862772,86.13647798525176
3145709,31.957256942144344,40.175862158925725
4673828,-14.84710248893421,-13.33555288647658
6294186,-14.455254178797077,-11.217243420306312
5736357,25.756774885409712,23.731887345952302
4741568,59.06961377347723,70.69160903474486
5163705,47.97351547494367,56.31980710493213
3852612,52.36111854101998,53.07201273763635
8880303,12.073005015661508,7.206040078139819
5419135,40.41289284173893,45.82808486544815
1440541,69.36480437053329,75.09169475350294
8156679,30.967247795973286,27.29069577638311
2193339,44.33515068507873,40.335835600164906
5778323,61.31133895827924,71.70534104230808
1170450,73.96359055223847,73.45584820873758
3276930,59.351900280848774,57.02859914089576
8675109,104.97986768683204,116.22238162362069
1663670,39.24824912593771,39.92577127661322
6831419,-8.472566018037856,-2.022171724654746
7300625,56.2485285292706,72.22491628697166
3233696,127.4383911328107,128.44220261466225
4294873,42.21212567149825,43.02036408950871
3416712,40.17219304918004,31.168329379215262
9320743,25.260445550633996,29.01153643623481
8353093,57.0527104952683,69.40047485042749
2815419,96.51442083876665,108.69143029554161
5054317,72.1486624858784,88.92013261889167
3303833,60.97233530768699,61.00496333854551
3265769,80.7608410217684,81.33692246928729
5336060,14.39500128843286,12.180819373593138
1334011,96.12758639751422,107.51329899422674
3002183,116.42861297467442,116.16146552216523
8134147,13.15764114670669,8.225368344171084
1355898,12.969919319360237,8.492832714826065
8439456,53.04936534859643,60.408868733827696
7873781,86.50134670546959,89.90656400264973
6363092,-7.506622469061606,-5.931425802684882
7013807,77.03717866346268,82.13947765683297
3816309,21.242303636442163,12.801749356918421
6528393,-23.692285965269562,-1.06085113149547
8426814,13.517590798850478,10.773173446609935
2892155,35.124758582750076,34.97771976260403
6306403,102.98035733893325,91.37672788537013
8436632,114.8745801739499,117.97751731119165
2243998,-10.99835044948165,-0.1848964229964314
3507369,116.8498274298524,116.41907049242552
1001496,17.490890829019673,14.232117304312453
8840862,23.108515871559337,24.14651343611954
7509726,84.45773392022058,79.89908128544769
6472463,76.65145795826416,76.87911299914605
3088154,124.94599922972516,125.71630458538874
7219746,121.27728212396745,126.97989123939698
3159804,8.95866827980568,11.490884487950206
7346636,5.895465256599195,1.4121728124812696
2469005,96.4735335806121,99.04524513563749
8444675,23.667702941769132,24.318949673395323
6309036,46.75856767261947,43.145965906162594
2227343,67.06463322988826,78.49000943320783
8132239,86.10676436303669,87.45992462466597
5142188,108.28836854518644,104.90464302914992
8289135,51.23934818275251,65.60540189417998
3303994,-5.586372076503616,-4.033467448871403
4457284,-0.4337776196879508,13.51558971911869
9598785,29.04233955579396,23.775863136435746
4009841,55.38921495441381,51.86181005514635
8859495,-8.054843704876465,-7.232868348208542
7176940,37.51017807796704,45.0939969253071
1338047,-20.288195114718683,-7.157145846532741
2663477,94.18491981399067,94.49179460538627
9704270,74.16567420855404,79.8543693715781
1193489,-10.128555777969959,-14.05436704722236
4588856,80.65822807546205,91.67482627596874
2647823,72.95808299671249,72.19384467637911
6106653,73.20235223967302,73.42950006054153
4620843,-12.534365172772368,-16.334016431411307
8672457,91.2805723084339,93.95142547445657
4854876,29.674235370150313,25.707579329943876
3674816,85.05175581120912,91.55689139782798
4086700,14.668108117605854,12.15578726561279
1115830,25.93840643271893,32.972399430913214
4621284,110.75830796961189,100.4085954923795
5846113,43.78447327098827,39.81986949662294
2439641,52.30548339645996,40.4855096548392
6701912,37.71014538804812,40.892922063771614
9074460,42.74761801329993,49.02413077669023
1652915,68.43583297265967,60.059786537143474
4201751,50.12531171578461,50.98149927406951
8832068,82.81635164602058,95.73731494285255
2666219,0.3489952220581376,-5.533536477297686
6341603,112.77229656018642,120.84121879674379
7959962,100.8372522464707,94.67659100551862
2652056,82.24278274971236,89.61157758596526
4977582,12.547774153604793,4.482645377875503
5851786,69.92373138825121,55.37155512909246
4076288,99.75877243948798,100.50026306080338
8011532,115.47678086024686,109.67008135814852
8760490,103.55861607063568,88.82946190353017
4789051,88.23129345365253,89.89796051974771
8834268,55.83351534142381,55.65346979348427
7126133,73.15221425286467,70.45670561066964
9941647,47.702706650401424,41.423471512613105
1795865,-20.652542269460003,-16.715564295736968
7198074,-10.205498730647564,-21.48176347841531
6718397,94.43489382225013,93.1274082320358
2639608,101.46707058948631,106.98225248102989
9705079,98.12866025573132,100.0190395710377
2606939,33.38152086166675,37.62099580033467
3316556,84.6810029328059,84.2928893374424
9669243,38.10387940613161,38.06605139153509
3679402,73.45331702717498,74.51149583994622
7888496,43.01708819028659,33.44859279903186
7733702,41.785580041423124,48.83278852976193
1492468,36.593792211617824,21.963781571628626
9183190,45.025004341494416,43.712448113379494
5863116,82.92948710946057,81.39708021757946
8525246,36.85871339565464,37.54014183315174
9408043,-9.793974292707095,-11.262316098292377
2255501,50.44089913667623,50.655463705558326
8602887,61.49108949457951,49.60942376612803
1302726,113.79236160201049,124.72116151857499
8537020,19.961689393868586,22.086219793064217
9705150,-20.30612472049986,-10.02505304184541
5072979,29.524619985414287,22.77547631717846
8022206,0.8328384789985455,3.303390690460593
7080240,1.2509742973030265,9.031059646092775
6862081,31.153972447709716,37.55006365870375
9442433,-2.6888114959586464,3.9171028927127356
6798596,107.88411377476571,114.19785596621011
5316033,103.93826000087974,92.33531488914949
1787137,-14.473594498877496,-14.434713696438061
3139430,123.7918084628631,116.94227017193543
7460976,97.86050236555835,82.09434951658137
4211865,107.89720604322163,108.89791315364474
8295764,59.68481499606514,52.60810462673418
4059359,21.23284251610412,36.32980681377762
6744099,77.80004334760238,76.31877186694199
9986037,110.06692201481233,114.12754305492913
8421212,61.03042441264574,63.28208363353608
2148339,62.19681461233802,70.18657735960139
5467926,91.16479107431914,97.66444008626344
6402083,67.48094111805875,69.95947025530735
7002931,6.774165814263599,15.168153008818404
8694356,68.8140533665623,73.02438760029568
7698223,69.43713762368452,78.81455433855795
6032795,-24.91473498797344,-22.34326800374607
7608459,62.462024570327245,55.61291314116699
7796328,83.66754658225244,84.53545074706474
8125463,16.931378984479547,23.37511583304575
4129710,74.46034726393266,72.8316232107784
5148216,33.36564937469479,38.421780544850265
5774546,120.86076515302635,117.60752409504765
6194696,25.261606449285697,32.45806036075853
6406006,85.98707836221367,82.40062328728777
1392566,19.560522820746858,24.51486358268723
8314185,70.90161482181877,72.57027541770917
5176689,14.45310586826861,13.694362119222202
6153617,12.98672204745653,6.468939090365959
1359915,19.602485010950797,17.463009743455284
5006153,15.42407912745583,20.278753384975687
7869404,37.003641013819,39.685623849142786
1929582,112.4559265992421,112.90504469985241
6367111,56.16815377067061,47.374179305671866
3816011,52.75723986173095,43.97000913212841
7804898,44.549584627310445,31.20095085106113
9264892,98.78235559062043,98.83649577754795
1830648,-2.410160660992765,2.2717252286004257
3933826,-23.755826890342895,-16.592113314009143
7665960,-5.151274199664686,-10.036386824855938
5031909,46.66319509017968,40.08901315323834
2308095,76.01414134478965,86.16951584314134
