Sample,Exp1,Exp2
7032194,115.04463220542269,118.4906629280489
2451491,-7.202140732050784,1.5210876338475856
1771761,35.25953725787231,44.73014696359633
2769859,20.962247019275974,23.343281509210925
3779070,106.16299434007654,108.9510222595669
7853477,-7.261590043282795,-19.891420586948954
6283658,66.18281013877298,68.65616443826082
3781624,56.92560185329824,40.635451206087744
5061488,36.37799803166727,31.276678067820978
3881683,3.786157772798111,13.52942873299609
7214819,80.82306563436393,87.39771661318983
8323657,92.14571830997436,79.40530254298518
5757866,-7.098256049617893,-23.700581041105814
4068344,58.53984670019941,45.89751749044541
7137615,34.738026932158675,36.40379955260406
7301568,26.91740878197902,26.15070621597525
8628573,104.2970170608872,119.24224422947492
5042849,34.98860578035451,37.411105440403716
1276500,21.047959748873602,41.67292701312364
9568499,-11.719694209939647,-4.688474825880165
3036299,86.84517305549011,84.00055864032731
1664524,7.757937453182851,8.890056001394957
7343820,40.718141753102984,39.68652230119872
9071024,85.84517230752292,95.9827851722557
6776142,23.63222312505645,44.90390002818394
8324051,116.45267711839136,101.18493107195462
1263733,109.87470814127836,78.88010035739065
1830991,83.61116809011816,97.91868064849798
6349577,99.23508330645853,88.06315838829501
9969718,8.323466263013529,17.891860567203903
8295367,-7.43794224288838,-8.174864586061027
8536790,58.860238486639076,44.70733238570438
2242128,-14.30216464673014,-1.7838739983155243
8882095,-9.966281199214341,-6.298424182886572
9714029,2.558785040105975,2.356892934570862
9763837,83.88000583909098,90.73610289730357
6101387,-19.033675123510356,-12.378429217729742
9135196,13.474573674202034,21.049267619247686
7611252,74.33600834400066,65.42453737272612
6943696,58.807882591638396,68.64642353022094
3379463,-16.48292496559008,-11.837351161620528
6919192,23.4527420902515,12.19716467015471
1908411,85.55792259744688,75.3595092084081
9169787,10.235555586855433,5.918476513174145
1155720,85.87439425071935,77.20960205870833
4218753,4.746359739970438,11.872793009116627
2919371,81.06368266356469,73.77251386416383
3214047,54.98666190904361,53.939479660190315
8077086,62.13161853464317,60.758278056768404
5036486,34.83392193713868,33.4878389027231
7325639,0.4861094318408181,13.318788943336003
7465160,75.05636785466346,80.94502729321502
3266700,20.954908082581674,33.3864734943558
6665215,85.3545719247041,87.08191354143754
5773324,60.41497702017595,52.07124839183846
9782575,97.42884943008121,118.99540459937433
4127863,65.43466690373434,60.76074890865698
4852298,51.70618409139428,34.72140975557612
4838579,86.27602559996959,90.41577302572009
6816009,101.84455825630566,88.99769555690038
7187669,-16.709752889265843,-18.403867060372086
1388271,4.212810742009585,24.09217457202203
5964236,-7.622812865112849,-24.66936281510373
1812178,17.809939157188865,14.874966081234572
6236985,101.48525284850231,96.73237484749512
1969093,107.39772387707623,93.43339640768633
1974688,52.90904043215147,44.24817975824881
6483427,113.98540891470981,112.05203573855317
9696194,68.46172361966701,88.50111765648519
8729423,106.65542942661207,118.14648386576894
6543248,105.62941533172253,111.23745526449119
7970964,-6.5293027560525445,-2.2247693884681423
5897788,58.31088619717033,54.92660154834118
3144245,103.93030700919243,110.88668249790204
4513235,88.75320444566479,98.93369607095661
5190211,10.885161593958513,9.829815953127
8509575,75.44271786333624,71.88237960432762
1384634,116.11544576156633,111.6849847356204
3496158,-20.600578127277274,-11.520403210347602
2161788,45.116372703507004,47.290364355232775
3094441,-18.973948037003694,-13.716028624103508
3026744,5.339971826711478,17.827349434726916
3820556,73.01010690280337,84.8330554816684
6546496,49.561834723798356,40.812814194730215
6244279,125.72736601742228,113.51690223401714
6421854,114.89217547569724,122.10054620867437
2704711,92.43279140874402,108.0667522323084
5881494,45.85507661207555,52.006137680435245
3797162,66.93739800968035,52.28873634369698
5990433,34.38684309723543,34.482778652599414
3612157,43.451416377682946,37.35564901803222
8664187,79.52968054209222,69.14067452597362
5924221,48.502025162676965,50.75370082975876
4463208,98.56372812871024,97.13436104358563
9712170,95.5921997555618,105.730121681636
9994846,18.338894112761317,21.96721818824215
5814855,81.90434747484619,81.54178961944598
1286503,25.6024078044426,43.68507472540195
7832726,21.86320662075292,20.674840370755355
2904532,-13.046683968272934,-23.627266855015552
2829874,23.088418255266475,14.840282101854465
5549894,96.5744488066129,116.59752998226602
3603731,9.225136226056101,17.709713946675592
8789800,1.809724887560959,-19.92074229919724
6692405,28.823227537388682,38.68070288605119
8531043,106.42534882251807,97.29904304317586
2008272,50.5967697398679,46.93035444042086
5161553,121.0231367488189,108.60037985277268
7138280,50.693535519054954,66.36722470503932
1068436,29.292847801356956,12.742322434882572
2060864,-25.28464601733125,-20.625216819470644
6906600,16.563131501468682,18.187398252502
1749714,22.623176962074087,21.86791068393332
3549130,43.24334127318033,39.495388878157556
6896057,18.89661510847787,25.199773861893586
8758929,82.38859934265396,79.28915285622882
5845407,31.059191486752866,19.954125287609024
8727502,108.76486207440783,112.7601686589161
4835416,102.06785078968232,94.45407963406993
7844293,97.34717212119138,113.00814937174889
6428253,65.28951190672652,66.08650991565551
9038046,70.76158736341304,70.18438433627809
7195121,106.99893913753344,117.38006150923997
2550970,78.54708835484182,56.58895244568416
9448561,86.10765621555781,84.20639457669378
7250752,94.2289127105967,91.48093966400602
2153794,95.38867011421536,88.87651191137068
1523467,91.10602041327353,88.82792605327256
1571324,26.290885342987664,28.528776091874214
4149685,-19.724456478649085,-15.504644754569245
4206375,80.50089960944707,75.66568996249612
1869118,-10.597848520318957,-15.52240687008225
8852836,86.68974508325643,96.05884543123182
8602377,-9.039114123291633,3.897074438433476
6065661,18.602637579266617,26.243766061505077
7891414,-8.023232771883649,-8.933640293269947
9982549,46.063572409068854,37.60710768437893
4366911,-7.088660913167933,-8.649900306682058
2487353,51.32060619622947,74.27541732433725
8153703,11.659570472859292,2.3788870927871333
2253683,-3.231777969771863,-3.4253234200774445
3153799,-2.2368948106610578,-12.763112700613718
5965121,-1.0781400089221673,15.459492973898893
8848181,54.105263630145004,46.08432728407928
9610241,37.63089620722207,31.08354765767914
7835440,-12.462176583522467,-20.150347655036562
8011299,-6.839629259368337,4.810694099920953
9741576,88.12241115846939,75.27129331907484
5019399,28.25323087253699,29.793039574780558
6108192,117.68400680220385,100.09982903535348
6656284,91.22131136306646,99.37593467088905
5896571,39.91434034999047,42.4782051462258
7331675,-2.5174863308269586,13.369471064322262
9034007,4.706390919371967,-3.7251667425580717
2234839,64.71942841147724,72.97306773560113
3271344,2.871175688823101,-9.12665731193289
1762049,52.141742199452025,57.70166766851879
7565600,50.383563428349014,41.84514992126991
2306255,28.04523234518333,20.710684762527016
6465521,-2.065382650923354,-4.515459208134106
8636228,28.763565577537513,1.8926356801584134
7334991,59.96436064049948,67.9254419576212
2268448,102.74399252543037,107.37445115360262
1805244,57.180416895823704,68.71431940552816
6610291,61.80966209697375,63.34707244128966
5754042,-12.29277655038314,-12.575093364344738
4310928,-1.1366471226775368,-10.530529551621264
3609074,3.251461638117909,-4.2949892201805024
7556789,41.92821916287869,26.054554518305974
