Sample,Exp1,Exp2
6401818,71.16193904299317,99.30113521887323
5211699,86.84552078044871,120.15219440450511
4531157,80.0173258367559,103.44982055117977
5405912,-10.423579230472344,5.918521507345865
3339719,38.8404976897328,76.33172255378982
7215235,28.459017348409972,41.54454065594541
7945055,80.15040380597242,109.0898106642192
1301693,59.43275663896696,68.74321834827039
5543162,6.7036860056489775,15.645255516107003
5462051,98.81733747642676,115.21334194182428
2051816,-28.58870416021817,6.304631397715919
7226793,29.672501702759345,56.801170449720665
3483107,46.57637938605573,57.07201869915106
8817427,-19.671835954340203,1.7984895197871964
1596141,89.09194722780882,107.74248139436526
6504516,-4.264321207792711,15.32151752889601
5332375,98.61691294156837,107.59018681956262
6862074,30.08542521094863,58.73931114044483
9178245,-1.7060159440330551,29.13737727501855
8640190,21.76951226272414,60.896678235614345
2121032,98.38926318248643,122.65602874997147
1883073,12.387079709425086,28.998696387627987
4761851,61.8785272859561,88.32857951208342
6857332,64.15882746974148,80.62238505079685
2407914,115.66688920785764,137.5126289417169
7730012,57.32494691796337,83.56401994770488
7071286,102.49387002712288,114.04276974332494
5293758,77.97487056809759,98.5659286899495
6806505,84.47068319401653,105.69725295703202
4653546,42.435247493189195,60.734407082082434
8935028,7.152677955994478,12.795721984645882
3758193,28.590780910585906,48.292198969864685
5543131,-4.372995752876285,10.5839705815304
7177107,99.30941677691851,115.65132771830997
1096396,55.76882266212146,79.08750424638535
4740151,4.144855899111862,19.864664337766342
7312131,92.36599332897431,93.89056805066842
5746687,23.575435462451182,47.741141517081815
8229705,0.09586912839823825,27.655416025415917
2378638,43.06370864455248,57.15401357429099
1477839,0.34704198516921503,24.925035162068248
8205100,40.860532106056496,60.205309928680165
3836364,-15.796921087652109,8.216737856376874
3270836,18.955759212231406,24.561354637445046
2009473,6.836597261422172,41.13361188919331
8872021,33.4880829594713,35.77374280898151
3451637,95.89058061655757,120.56847301718253
6034138,24.660375756485674,45.35916567443287
5737791,72.09897708224733,98.85688745402463
2542391,7.884825275021036,31.61026879695637
4162464,40.19190888534059,70.11234728854805
3844484,93.9553242990215,118.19061926791197
4398712,118.46864943992546,132.22553102632912
5129201,-10.675893537140752,8.973354434210693
1411836,63.15783177524944,86.28287652971748
2319527,63.928126390710446,90.13101354614982
8910802,92.46502000863225,112.1469735628019
3303602,76.34525879637057,96.56361253518203
7238364,26.046898078257502,66.77399660497358
7037353,-4.3673040182270055,17.826171217578462
5128331,53.648586470634555,80.12001682243223
9827819,37.857881587321714,62.541394975788094
6522215,85.44148193386945,118.96911825863901
2036537,43.174642677155845,54.67178527344414
9499490,16.93687224440565,41.95211247716662
4623268,27.544574197416217,41.4075132440866
3252322,75.34204028362805,116.85718448280734
5778451,-12.094649862068128,15.109066595459609
2685939,88.68417350994359,106.92920061052641
6114089,65.94675030222078,85.18582978798834
5362309,-19.48904057167128,5.492669267001929
1648221,95.3225111733154,117.53516403601746
8299842,66.64880502974555,78.77336659198085
6421203,102.3845778516491,123.59062795323214
4809848,112.95265772592529,126.97227563883524
1526274,63.4075015806648,83.38448499416057
6820245,137.206518948513,134.0544122914474
4507379,32.69671910345018,48.10099048645071
8979923,6.857849257812344,33.895273859497166
5176024,61.73807889743613,70.95138839488936
7987457,97.92006051711552,117.48699730213974
9156589,31.10185376297173,39.79323118668269
9222061,81.00642569444508,92.39598985912303
2920146,102.03581266992049,122.85401080682823
9217046,35.129115688363136,58.971180153322884
4821839,27.544670850565883,62.89255943447572
6483008,-29.444658363976046,7.129126488116357
4991920,91.69512815238014,126.3104427405081
6075829,94.34933033159913,99.07659838651098
8916060,73.34046055323374,107.12566501128555
8439498,53.21511916215476,73.76554493227121
6824897,13.094604417896582,46.3399077283127
5560050,125.85041061611466,141.84893489479214
3430172,51.097962522821156,56.79303191515564
1660117,23.949786966160715,56.83365313329406
7027985,122.38610174924167,140.48065956394225
2922928,100.56512309827254,130.402635615049
4749793,24.937113289962276,42.3464353475822
4447680,36.86934150029132,59.076427424195565
3876995,107.04880077925475,126.39107369587813
9361010,-7.319302708995197,9.863364712034882
9113372,66.58230035680768,98.67970302174759
6200919,91.40228477825814,100.0286942161458
8233861,30.938933934985695,44.22299559897547
1572169,14.530162675691864,22.826359578861265
9264266,71.74403219441785,91.06416393516106
1189409,4.17910251131336,19.442465351038578
6431627,50.87880101842528,76.49549544657685
4871934,-7.923593495777837,11.634470279770516
4714471,70.90476755777341,75.56812952005735
7898930,5.804281146198206,27.273683754131486
7385824,14.814989827165467,48.1740224945012
6785362,45.61089600504866,86.38245635859295
9160384,31.827607510758927,66.13577955772519
5438249,-15.245415196588329,5.534393713369898
2380411,98.89067828886814,125.25198409266248
1603966,125.97452397960238,128.98397648517815
2189857,6.586329955036136,22.76314663209336
7224041,100.15096539442263,107.54970431192817
6348443,96.14416348635926,123.985876034676
3187538,85.42908572921542,112.64496442330379
9737072,-12.003401677518152,13.647537624984682
4772923,36.978884112294374,68.9090738642781
7773052,107.98182420009977,136.47152218720507
5189680,39.45487002290511,54.56968910409422
9086808,21.993418932364218,33.40231905295026
4703519,16.435572518985857,41.0581422923992
8171297,46.812222830725744,87.29635658706991
3334275,99.95471989041795,111.36366847892097
9269656,13.938370888959495,35.76903175886599
4398302,55.108408033619185,59.73775235300464
3461060,32.93832908905908,60.21811625900209
8049739,80.07568664499634,109.06563212092541
8851962,48.33939416420599,81.41512462972324
8333003,109.18154286180877,134.94204525531632
3892186,57.41833608717154,96.522621509728907
5349596,23.56613326404924,40.113843514078354
4916692,120.31237801340312,139.5048162679259
4066905,118.92700969901392,132.0922890048553
4043612,59.67639928982523,82.68109074668894
7443812,-7.204752143137776,12.021636302621967
6208221,62.00467982929989,86.80017334952223
7869703,82.98352031734373,115.63191921997435
8089839,65.01369791059035,72.52280793553786
5304906,-2.1115939605647247,20.719079881125566
2193131,-15.106109582030745,7.038571583367318
2138390,12.71323682246798,52.72019860151983
9212417,92.70134462458763,109.3518334412903
9824332,15.392361683723685,23.33040546852409
9013461,55.057444398774464,47.03447505988942
7481607,27.118563103358234,49.34051260973112
3081475,21.686181378214282,48.853018312207155
2708791,-22.82680329919683,-3.6738408176527457
3768560,114.06507656405978,135.29054908008658
7511375,39.17594704998862,80.4127288473907
3315531,46.845402251773024,67.3502808521105
5307138,-9.810148292986952,11.723091911524019
4631039,104.80277124090794,122.93432515540492
7345226,-10.47113354770666,28.83115177463792
1706584,119.8103178024996,125.78542046668532
8965066,24.46392236968935,43.5338433058799
7819370,-2.532715625778806,24.73850319799714
7203985,117.77492663826034,128.32191868956014
9084034,111.8042266596069,140.70293405371555
5134181,-11.41735900044534,21.40400218464406
3260318,16.73124695589357,51.51531119291775
9026013,57.74280201184053,84.48020586962966
4676510,110.81737925842924,132.71402656073974
1671052,113.628984904745,134.29540993237913
4957329,89.80331871156598,119.80556559805225
1474900,85.00769276909996,103.17696123783138
8599169,-23.25807024522514,5.208376376039514
5067037,44.003289291972486,70.1195716516464
2655999,-22.64297436773994,1.808043117278558
1501032,99.79755036763703,116.73891443853256
4192585,81.77553619245045,99.10751298033237
7178449,45.847281001567964,64.39726839051806
9650380,9.050783214239859,27.032192475310097
6210915,36.22827930289127,49.36482712508527
1133960,23.146696500558114,44.688765565746216
2948327,69.13486454769549,90.33020208422171
7061074,-8.730612782489805,16.853189150253165
5313419,11.557072530519154,53.20013482198547
8231593,3.062191971314707,21.12803673983709
5762420,93.12198526669486,115.33254515149467
6256510,-5.755809197208958,9.441719023853986
3843922,46.96742244092465,67.54464984706334
4446942,31.261375973232273,54.543223904458316
9695148,115.77911902688975,135.02522209485733
4393793,64.89825695101965,82.40630871858332
1346823,55.76707309247535,76.35227380448693
3867451,55.712480872287934,64.88728841087354
2314032,-10.088470268440929,10.554102938616051
3209464,83.98456723763371,96.17856430776996
1750246,-8.000140666644038,31.676077533988423
5858807,-26.300543445058075,19.50517230960147
1290199,80.83797874333584,88.45068142168789
7256258,78.29740933091863,112.50366375193452
1233465,99.48304565257362,124.43091013857509
9563548,3.632661831371353,9.80584292295697
2612694,120.90010166562695,126.69718198075076
2091192,0.11149967336383426,32.259091473095935
9858272,49.40984009889599,59.59582462411839
7223125,45.817333966238536,64.84194368398917
5242973,45.58400375988245,60.62999041678102
9945809,94.46784754623323,108.510059343052
9842581,66.54568028995565,87.28806665290502
4040157,3.7084847635048073,10.849124587953943
2071976,51.74762648434901,59.43112447112685
9908168,98.77267022855803,113.71747036438994
9352762,95.1738421267748,102.15894186500545
