Sample,Exp1,Exp2
2455167,883.5903211481889,531.2913058819094
2225318,0.3321871530277025,1.0379825442680006
4625166,2.1683203652719665,2.150841897284815
9852359,2.559009691593301,2.0643877659038448
2107695,146.93978929718932,214.71751251220385
7465843,0.0754663554164554,0.08069902410547111
5742014,179.38917267469438,189.0858682798124
8157221,37.43462957569336,50.4437610417281
9518393,0.03550491880377187,0.04354906733684939
6555456,53.854124969507374,83.89061235081608
1701285,0.08186188828758632,0.0808444417030077
5210735,9.424475286329379,9.397762172783045
6436142,0.23829369727733168,0.19727175329876329
9693337,0.5048918951075029,0.29598381353633213
9592244,0.8851445420837721,1.363417700186442
2341352,0.7062137229032495,0.47349314163246453
4824971,0.03680608121541262,0.037688068943919885
1961373,0.0047107856242335515,0.003422558460086238
6625835,0.2662575076840472,0.3276217432772569
5867904,0.015749054981169647,0.015865762792094656
4815800,3.556643764358156,2.5699064452599134
9496979,0.0695231672398299,0.048646126290114
8806097,0.17004338511623684,0.07221521083265553
6195084,3.753436185266801,2.8486897141500562
2781456,0.0016243057726126396,0.00342523597743594
1850113,63.25654817738475,61.97681601726152
1764033,0.0033870169644690793,0.005158147023966117
6086475,1714.83493467617,707.8229660694462
8316765,1.4357724342089324,1.8522374911597221
7627419,4.962056609454608,2.24716933376677
4872177,0.04207300496645598,0.03768849507268072
4087684,63.05798723681757,28.755177986593313
