Sample,Exp1,Exp2
6473444,22.994806110644173,54.00175317379526
3876336,0.005958555928777392,0.004779209695297164
9422870,0.005390121663537873,0.007712735339186214
6296408,0.0029731270418845352,0.007904019373468383
6353001,4.3411592062211595,8.279606118176455
1943395,318.98967434871525,783.4411882983236
3596216,4.171030783985778,7.892060185378295
4956301,0.004822324672800747,0.017693435307936455
9459881,1826.2640349208943,2747.0463330748275
2682673,0.3211225564180303,0.4813173972652941
7022982,0.35355741212394826,0.5461513954001289
3233818,0.011726901948348517,0.011790580721995037
9662904,0.003688202779882704,0.01058285158813199
4396209,49.42687126002437,122.37420657291437
4242691,0.060696633909064664,0.03945162675288402
4647074,0.006571972979346485,0.011372545022289984
5723636,7.384554566899556,6.370586461998398
2756522,3.831070712006706,6.9219381243130575
8738908,0.8844193139866346,3.388139698153975
7839073,0.29300097262789915,0.6317012421962888
8844154,1.1772755680863844,2.8382976123188985
8861263,0.4088640521341203,0.48295196533701457
1380230,0.0038739606182816846,0.016113561122288976
5681311,0.005391761068724487,0.004000121080635741
4510261,0.07422018050838998,0.47045897857141855
4122818,1.6169126653887942,2.3641192037456817
9990520,1.9926792078592017,2.303493429990826
5684213,0.018044286914631443,0.06402129483555714
2861749,0.7773945846282931,1.4719766967862036
4206286,4.715730342699383,11.801135280131007
1199004,104.21498807806377,241.33161017041715
3518915,3.6582320105621564,7.904230285725949
